№ лота,Код ТРУ,Наименование товара,Наименование объявления,Наименование и описание лота,Кол-во,"Сумма, тг.",Способ закупки,Статус
76711973-АУК2,303032.000.000006,Аппарат летательный беспилотный вертолетного типа,15035905-1 Аппарат летательный беспилотный,Аппарат летательный беспилотный,2,41 642 857.14,Аукцион,Закупка состоялась
74804092-ОК2,303032.000.000006,Аппарат летательный беспилотный вертолетного типа,14635169-1 Беспилотный летательный аппарат,Аппарат летательный беспилотный,10,32 142 857.10,Открытый конкурс,Закупка состоялась
77438495-ЗЦП2,303032.000.000006,Аппарат летательный беспилотный вертолетного типа,13949779-1 Беспилотная система для воздушного мониторинга возгораний,Аппарат летательный беспилотный,12,26 785 714.32,Запрос ценовых предложений,Закупка состоялась
72742694-ОК2,262030.100.000006,"Комплекс программно-аппаратный для системы мониторинга работы приложений, устройств сети и трафика",15040696-1 Государственные закупки товара для НАО «Государственная корпорация «Правительство для граждан» способом конкурса,Комплекс программно-аппаратный,1,653 650 033.00,Открытый конкурс,Закупка состоялась
72513414-ОК1,262030.100.000006,"Комплекс программно-аппаратный для системы мониторинга работы приложений, устройств сети и трафика",14093295-1 Программно-аппаратный комплекс для защиты конечных устройств,Комплекс программно-аппаратный,1,54 285 714.28,Открытый конкурс,Закупка состоялась
80156481-ОК2,265153.100.000015,Газоанализатор для определения концентрации 2-ух и более газов,15460105-1 Детектор обнаружения частиц взрывчатых веществ и наркотических средств (Газоанализатор),Газоанализатор,2,33 698 000.00,Открытый конкурс,Закупка состоялась
79691621-ОИ3,265153.100.000015,Газоанализатор для определения концентрации 2-ух и более газов,15162449-1 Приобретение стационарных газоанализаторов для канализационных насосных станций,Газоанализатор,20,22 846 428.60,Из одного источника по несостоявшимся закупкам,Закупка состоялась
78164839-ЗЦП2,265153.100.000015,Газоанализатор для определения концентрации 2-ух и более газов,14492289-1 Техникалық ерекшелікке назар аударыңыз! Экология департаментіне шығарындылардағы түтін газдарын бақылауға арналған газ анализаторын сатып алу,Газоанализатор,1,20 238 000.00,Запрос ценовых предложений,Закупка состоялась
77554062-ОК2,265153.100.000015,Газоанализатор для определения концентрации 2-ух и более газов,14322913-1 Государственные закупки лабораторного оборудования (Газоанализатор),Газоанализатор,2,24 172 800.00,Открытый конкурс,Закупка состоялась
73063838-ОК2,265153.100.000015,Газоанализатор для определения концентрации 2-ух и более газов,13591773-1 Закупка газоанализатора переносного,Газоанализатор,80,58 576 139.20,Открытый конкурс,Закупка состоялась
79957935-ОК2,262030.100.000007,Комплекс программно-аппаратный для идентификации государственных номеров,15369225-1 Приобретение бортовых программно-аппаратных комплексов автоматический фото-видеофиксации и нарушений правил дорожного движения,Комплекс программно-аппаратный,2,17 321 428.58,Открытый конкурс,Закупка состоялась
77868764-ОК3,262030.100.000007,Комплекс программно-аппаратный для идентификации государственных номеров,14454347-1 Приобретение Мобильных программно-аппаратных комплексов автоматической фото-видеофиксации нарушений Правила дорожного движения и мониторинга транспортных потоков,Комплекс программно-аппаратный,1,25 892 857.14,Открытый конкурс,Закупка состоялась
77969729-ОК2,282982.550.000002,Мембрана для фильтра обратного осмоса,"14608572-1 ТОО ""Опреснительный завод ""Каспий"" для мембрана для солоноватой воды",Мембрана,240,72 432 000.00,Открытый конкурс,Закупка состоялась
38862363-ОЛ-ОК1,281413.330.000001,"Задвижка клиновая, чугунная, условный проход 50-450 мм",15769001-1 Задвижка Д-150 и Д-200 эл/привод (ДВО-13540),Задвижка Д-150 и Д-200 эл/привод (ДВО-13540),2,56 276 793.00,Открытый конкурс,Закупка состоялась
73412729-АУК3,281413.330.000001,"Задвижка клиновая, чугунная, условный проход 50-450 мм",15233844-1 Задвижка фланцевая DN200,Задвижка,68,18 627 142.76,Аукцион,Закупка состоялась
73412951-АУК3,281413.330.000001,"Задвижка клиновая, чугунная, условный проход 50-450 мм",14915107-1 Задвижка фланцевая DN 400,Задвижка,41,58 597 053.63,Аукцион,Закупка состоялась
73412729-АУК2,281413.330.000001,"Задвижка клиновая, чугунная, условный проход 50-450 мм",14874347-1 Задвижка фланцевая DN200,Задвижка,68,18 627 142.76,Аукцион,Закупка состоялась
34153518-ОЛ-ЗЦП1,281413.330.000001,"Задвижка клиновая, чугунная, условный проход 50-450 мм",13795274-1 Запорная арматура №2,Запорная арматура №2,34,29 823 875.76,Запрос ценовых предложений,Закупка состоялась
74800995-ОК2,291059.900.000000,"Автомобиль специализированный, снегоболотоход, грузоподъемность не более 3,5 т",14993016-2 Государственные закупки товара для ГУ «Департамент по чрезвычайным ситуациям Северо-Казахстанской области Министерства по чрезвычайным ситуациям Республики Казахстан» способом конкурса,Автомобиль,1,89 955 357.14,Открытый конкурс,Закупка состоялась
78123207-ОК1,291059.900.000000,"Автомобиль специализированный, снегоболотоход, грузоподъемность не более 3,5 т",14945191-2 Государственные закупки товара для ГУ «Департамент по чрезвычайным ситуациям области Ұлытау Министерства по чрезвычайным ситуациям Республики Казахстан» способом конкурса,Автомобиль,2,121 428 571.42,Открытый конкурс,Закупка состоялась
76688516-ОК1,291059.900.000000,"Автомобиль специализированный, снегоболотоход, грузоподъемность не более 3,5 т",14958068-1 О проведении государственной закупки товара для ГУ «Департамент по чрезвычайным ситуациям Акмолинской области Министерства по чрезвычайным ситуациям Республики Казахстан»,Автомобиль,2,151 517 857.20,Открытый конкурс,Закупка состоялась
74841331-ОК2,291059.900.000000,"Автомобиль специализированный, снегоболотоход, грузоподъемность не более 3,5 т",14519329-1 Вездеход - Болотоход,Автомобиль,1,61 160 714.00,Открытый конкурс,Закупка состоялась
79672804-ОК1,281314.100.000003,"Агрегат электронасосный центробежный, скважинный","15637547-1 Приобретение электронасос для ГКП ""Каспий жылу, су арнасы"" Управления энергетики и жилищно-коммунального хозяйства Мангистауской области",Агрегат электронасосный,1,37 851 732.14,Открытый конкурс,Закупка состоялась
36171291-ОЛ-ОИ2,281314.900.000048,"Насос для воды и других чистых, химически нейтральных жидкостей, осевой погружной, подача 2500-21000 м3/ч",14612274-1 Приобретение насосов глубинных,Приобретение насосов глубинных/,5,29 197 321.50,Из одного источника по несостоявшимся закупкам,Закупка состоялась
73459849-ОК3,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15127663-1 Погружной канализационный насосный агрегат со шкафом управления,Агрегат электронасосный,4,541 750 075.00,Открытый конкурс,Закупка состоялась
73304851-ОК7,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15044048-1 Центробежный насосный агрегат,Агрегат электронасосный,1,30 982 000.00,Открытый конкурс,Закупка состоялась
78588787-ОК2,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс","14901290-2 Государственная закупка для ГКП ""КТЭЦ"" на ПХВ управления энергетики и жилищно-коммунального хозяйства Кызылординской области",Агрегат электронасосный,1,47 760 000.00,Открытый конкурс,Закупка состоялась
78859855-ОК1,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",14694872-1 Приобретение агрегата насосного ПЭ 150-53 на общей раме с электродвигателем 4 АЗМ-500/6000 УХЛ 4 для ТОО «Шахтинсктеплоэнерго»,Агрегат электронасосный,1,55 000 000.00,Открытый конкурс,Закупка состоялась
78859866-ОК1,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",14694620-1 Приобретение агрегата насосного СЭ 1250-140-11 на раме с электродвигателем А 4 для ТОО «Шахтинсктеплоэнерго»,Агрегат электронасосный,1,67 000 000.00,Открытый конкурс,Закупка состоялась
73304106-ОК2,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",14686595-1 Закуп эксцентрошнековый насос,Агрегат электронасосный,3,17 409 000.00,Открытый конкурс,Закупка состоялась
73459849-ОК2,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",14678716-1 Погружной канализационный насосный агрегат со шкафом управления,Агрегат электронасосный,4,541 750 075.00,Открытый конкурс,Закупка состоялась
77715903-ОК3,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",14533856-1 Насосный агрегат с электродвигателем 315 КВт,Агрегат электронасосный,1,26 999 999.99,Открытый конкурс,Закупка состоялась
77715688-ОК2,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",14286873-2 Насосный агрегат с электродвигателем 355 КВт,Агрегат электронасосный,2,67 999 999.98,Открытый конкурс,Закупка состоялась
73273338-ОК2,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",14014554-1 Погружной канализационный насосный агрегат со шкафом управления,Агрегат электронасосный,1,223 205 692.85,Открытый конкурс,Закупка состоялась
77582196-ОК1,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",14001617-1 Приобретение оборудования - агрегат электронасосный центробежный 400-210а с двигателем 315 кВт,Агрегат электронасосный,2,57 700 000.00,Открытый конкурс,Закупка состоялась
79722041-ОК2,281413.330.000002,"Задвижка клиновая, чугунная, условный проход 450-2600 мм",15727869-1 Государственные закупки товара для Западно-Казахстанский филиал РГП на ПХВ «Казводхоз» Министерства водных ресурсов и ирригации Республики Казахстан способом конкурса,Задвижка,6,206 501 269.14,Открытый конкурс,Закупка состоялась
74168418-ОК1,281413.330.000002,"Задвижка клиновая, чугунная, условный проход 450-2600 мм","15450999-2 Запорно-регулирующая арматура (ДВИ-5951, ДВИ 11730, ДВС 10164)",Задвижка,1,16 376 000.00,Открытый конкурс,Закупка состоялась
79255735-ОК1,281413.330.000002,"Задвижка клиновая, чугунная, условный проход 450-2600 мм",14916113-1 Задвижка клиновая чугунная,Задвижка,2,42 857 142.86,Открытый конкурс,Закупка состоялась
78858972-ОК1,281413.330.000002,"Задвижка клиновая, чугунная, условный проход 450-2600 мм","14759386-1 Задвижка чугунная d1000 мм Ру-0,25 с электроприводом",Задвижка,2,41 572 282.00,Открытый конкурс,Закупка состоялась
77068313-ОИ2,281413.330.000002,"Задвижка клиновая, чугунная, условный проход 450-2600 мм",13813970-1 Задвижка 30 ч 6 б р РУ 10 для ТОО Балхаш Су,Задвижка,7,29 078 000.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
74806441-ОК4,263023.900.000020,Ретранслятор цифровой,15348049-1 Повторная государственная закупка товара для ГУ «Департамент по чрезвычайным ситуациям Северо-Казахстанской области Министерства по чрезвычайным ситуациям Республики Казахстан» способом конкурса,Ретранслятор,2,100 379 364.28,Открытый конкурс,Закупка состоялась
80031460-ОК2,263023.900.000020,Ретранслятор цифровой,15310833-1 Система управления базами данных (Базовая транкинговая станция) согласно технической спецификации,Ретранслятор,1,49 398 214.29,Открытый конкурс,Закупка состоялась
74806882-ОК3,263023.900.000020,Ретранслятор цифровой,"14875327-1 Система оперативной связи (ртт кнопка для НР 785, ларингофон)",Ретранслятор,100,18 654 643.00,Открытый конкурс,Закупка состоялась
74301363-ОК3,263023.900.000020,Ретранслятор цифровой,14654661-1 Транкинговая базовая станция,Ретранслятор,1,50 189 682.14,Открытый конкурс,Закупка состоялась
76701775-ОК2,263023.900.000020,Ретранслятор цифровой,14607049-2 Репитер ультракоротковолнового диапазона,Ретранслятор,4,25 892 857.16,Открытый конкурс,Закупка состоялась
78030299-ОК2,263023.900.000020,Ретранслятор цифровой,14524668-1 Приобретение транкинговой базовой станции,Ретранслятор,1,50 189 285.71,Открытый конкурс,Закупка состоялась
75369683-ОК2,263023.900.000020,Ретранслятор цифровой,"14415331-2 Транкинговая базовая станция (Уважаемый потенциальный поставщик, прежде чем подавать заявку на участие в данном лоте,пожалуйста, внимательно ознакомьтесь с техническими спецификациями)",Ретранслятор,2,73 877 750.00,Открытый конкурс,Закупка состоялась
37540534-ОЛ-ОИ2,281314.130.000000,"Насос для воды и других чистых, химически нейтральных жидкостей, консольный одноступенчатый, подача до 300 м3/ч","15171439-1 Закуп оборудований (насос, станция управления насосами).","Закуп оборудований (насос, станция управления насосами).",7,16 282 600.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
78831846-ОК2,281314.130.000000,"Насос для воды и других чистых, химически нейтральных жидкостей, консольный одноступенчатый, подача до 300 м3/ч","15065369-1 Комплект насосного оборудования на КНС №50 для доукомплектации действующего оборудования фирмы GRUNDFOS (насос-2 ед., шкаф управления-1ед.)",Насос,1,17 320 050.00,Открытый конкурс,Закупка состоялась
77446081-ОК1,281314.130.000000,"Насос для воды и других чистых, химически нейтральных жидкостей, консольный одноступенчатый, подача до 300 м3/ч",14103510-1 Насосы для ТОО АТКЭ,Насос,2,30 046 428.58,Открытый конкурс,Закупка состоялась
73780103-ОК2,281314.130.000000,"Насос для воды и других чистых, химически нейтральных жидкостей, консольный одноступенчатый, подача до 300 м3/ч",13850104-1 Комплект насосного оборудования для доукомплектации действующего оборудования фирмы GRUNDFOS,Насос,2,25 084 148.00,Открытый конкурс,Закупка состоялась
73265654-ОК2,281314.130.000000,"Насос для воды и других чистых, химически нейтральных жидкостей, консольный одноступенчатый, подача до 300 м3/ч",13639229-1 Консольно-моноблочный насос GRUNDFOS NK 250-450/401AA2F1AESBAQEYW3 160 kW+Ceramic coated shaft для доукомплектации действующего оборудования фирмы GRUNDFOS,Насос,2,23 891 780.00,Открытый конкурс,Закупка состоялась
37540534-ОЛ-ОИ2,281314.900.000085,"Насос специальный, циркуляционный, подача до 8000 м3/ч","15171439-1 Закуп оборудований (насос, станция управления насосами).","Закуп оборудований (насос, станция управления насосами).",7,16 282 600.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
79243184-ЗЦП2,281314.900.000085,"Насос специальный, циркуляционный, подача до 8000 м3/ч",14978106-1 Насосы (тел для уточн 777-717/777-119),Насос,4,23 107 507.84,Запрос ценовых предложений,Закупка состоялась
79177343-ОК2,262013.000.000025,Станция рабочая графическая,15201410-1 Графическая рабочая станция,Станция рабочая,4,17 857 142.84,Открытый конкурс,Закупка состоялась
79419082-ОИ2,262013.000.000025,Станция рабочая графическая,15063345-1 Приобретение основных средств,Станция рабочая,26,17 132 142.82,Из одного источника по несостоявшимся закупкам,Закупка состоялась
79482336-ОИ2,283032.200.000000,"Борона двухрядная, прицепная",15432237-1 Приобретение бороны дисковой,Борона,3,16 339 287.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
74789435-ОК2,262013.000.000024,Станция рабочая вычислительная,15132655-1 Государственные закупки оборудования,Станция рабочая,1,73 632 410.71,Открытый конкурс,Закупка состоялась
74789457-ОК2,262013.000.000024,Станция рабочая вычислительная,15132539-1 Государственные закупки оборудования,Станция рабочая,1,73 632 410.71,Открытый конкурс,Закупка состоялась
74788428-ОК2,262013.000.000024,Станция рабочая вычислительная,15132432-1 Государственные закупки оборудования,Станция рабочая,1,73 632 410.71,Открытый конкурс,Закупка состоялась
74789416-ОК2,262013.000.000024,Станция рабочая вычислительная,15132311-1 Государственные закупки оборудования,Станция рабочая,1,73 632 410.71,Открытый конкурс,Закупка состоялась
79116173-ОК1,262013.000.000024,Станция рабочая вычислительная,15024223-2 Государственные закупки средств вычислительной техники для РГП «Казаэронавигация»,Станция рабочая,80,77 678 560.00,Открытый конкурс,Закупка состоялась
79434480-ОК1,262013.000.000024,Станция рабочая вычислительная,15064010-1 Рабочая станция (согласно технической спецификации)/,Станция рабочая,1,42 857 142.85,Открытый конкурс,Закупка состоялась
74789483-ОК2,262013.000.000024,Станция рабочая вычислительная,15019691-1 Государственные закупки оборудования,Станция рабочая,1,73 632 410.71,Открытый конкурс,Закупка состоялась
74789469-ОК2,262013.000.000024,Станция рабочая вычислительная,15019550-1 Государственные закупки оборудования,Станция рабочая,1,73 632 410.71,Открытый конкурс,Закупка состоялась
74789507-ОК2,262013.000.000024,Станция рабочая вычислительная,15019373-1 Государственные закупки оборудования,Станция рабочая,1,73 632 410.71,Открытый конкурс,Закупка состоялась
74789496-ОК2,262013.000.000024,Станция рабочая вычислительная,15018938-1 Государственные закупки оборудования,Станция рабочая,1,73 632 410.71,Открытый конкурс,Закупка состоялась
73566146-ОК1,262013.000.000024,Станция рабочая вычислительная,14793199-1 Государственные закупки для НАО «Евразийский национальный университет имени Л.Н.Гумилева» способом открытого конкурса,Станция рабочая,260,143 000 000.00,Открытый конкурс,Закупка состоялась
74372786-ОК1,262013.000.000024,Станция рабочая вычислительная,14304853-2 Приобретение ноутбуков и рабочих станций,Станция рабочая,45,23 112 000.00,Открытый конкурс,Закупка состоялась
80585886-ОК3,273214.000.000009,"Кабель марка АСБ, напряжение более 1 000 В","15627316-1 ГКП ""Актауское управление электрических сетей"" на ПХВ акимата города Актау.Кабель АСБ 10 3 х 240 для замены существующих (изношенных) КЛ- 10 кВ: 1. КРУН-Шыгыс- 2 -ТП- 1 2. ГПП- 2 Г-ТП 11 - 08 3. ГПП- 2 Г-ТП 12 - 07.",Кабель,13000,133 599 830.00,Открытый конкурс,Закупка состоялась
80586233-ОК3,273214.000.000009,"Кабель марка АСБ, напряжение более 1 000 В","15627163-1 ГКП ""Актауское управление электрических сетей"" на ПХВ акимата города Актау. Кабель АСБ 10 3 х 240 для замены существующих (изношенных) КЛ - 10 кВ: 1. РП 17 - 2 - ТП 17 - 25 2. РП 17 - 2 - ТП 17 - 23 3. ТП 17 - 25 - ТП 17 - 24",Кабель,12800,131 544 448.00,Открытый конкурс,Закупка состоялась
80586311-ОК3,273214.000.000009,"Кабель марка АСБ, напряжение более 1 000 В","15626982-1 ГКП ""Актауское управление электрических сетей"" на ПХВ акимата города Актау.Кабель АСБ 10 3 х 240 для замены существующих (изношенных) КЛ-10 кВ: 1 . ГПП- 3 Г-ТП 19 - 01 2 . ГПП- 3 Г-ТП 29 - 22",Кабель,14100,144 904 431.00,Открытый конкурс,Закупка состоялась
73987406-ОК3,273214.000.000009,"Кабель марка АСБ, напряжение более 1 000 В","15415253-1 ГКП ""Актауское управление электрических сетей"" на ПХВ акимата города Актау.Кабель А С Б 10 3 х 120",Кабель,4000,32 596 000.00,Открытый конкурс,Закупка состоялась
37945142-ОЛ-ЗЦП1,273214.000.000009,"Кабель марка АСБ, напряжение более 1 000 В","15342963-1 Приобретение кабели АСБ для ГКП ""Озенэнергосервис""",Приобретение кабели АСБ,2,25 620 540.00,Запрос ценовых предложений,Закупка состоялась
79518751-ОК3,273214.000.000009,"Кабель марка АСБ, напряжение более 1 000 В",15131193-1 Повторные государственные закупки кабелей АСБл для СКЛ,Кабель,1740,17 088 540.00,Открытый конкурс,Закупка состоялась
74757114-ОК2,273214.000.000009,"Кабель марка АСБ, напряжение более 1 000 В","14918749-1 Приобретение кабеля АСБ-10, 3*240 (ож)",Кабель,1770,16 945 714.50,Открытый конкурс,Закупка состоялась
36565934-ОЛ-ОК1,273214.000.000009,"Кабель марка АСБ, напряжение более 1 000 В","14739226-1 Приобретение Кабель, Проводов для ТОО ""Мангистауский атомный энергетический комбинат""","Кабель, Провод",68,39 323 137.30,Открытый конкурс,Закупка состоялась
74823674-ОК2,273214.000.000009,"Кабель марка АСБ, напряжение более 1 000 В",13705168-1 Государственный закуп кабелей,Кабель,2000,24 000 000.00,Открытый конкурс,Закупка состоялась
80534484-ОК2,266011.190.000003,"Оборудование рентгено-телевизионное двухпроекционное, стационарное","15648593-2 Рентгено-телевизионное оборудование (интроскоп) для КГУ «Детско-юношеская спортивная школа №2» управления физической культуры и спорта Павлодарской области, акимата Павлодарской области",Оборудование рентгено-телевизионное,1,25 178 464.00,Открытый конкурс,Закупка состоялась
80581683-ОК2,266011.190.000003,"Оборудование рентгено-телевизионное двухпроекционное, стационарное","15648858-2 Рентгено-телевизионное оборудование (интроскоп) для КГУ «Специализированная детско-юношеская школа олимпийского резерва №2» управления физической культуры и спорта Павлодарской области, акимата Павлодарской области",Оборудование рентгено-телевизионное,1,23 249 098.21,Открытый конкурс,Закупка состоялась
77509411-ОК2,266011.190.000003,"Оборудование рентгено-телевизионное двухпроекционное, стационарное","14905180-2 Государственные закупки для АО ""Международный аэропорт Хиуаз Доспановой""",Оборудование рентгено-телевизионное,1,64 732 142.86,Открытый конкурс,Закупка состоялась
76465196-ОК2,265153.900.000000,Анализатор жидкости (спектрофлуориметр) для измерения массовой концентрации веществ,14158212-1 Государственные закупки лабораторного оборудования (Анализатор жидкости с термореактором),Анализатор жидкости (спектрофлуориметр),2,24 464 285.72,Открытый конкурс,Закупка состоялась
72968049-ОК2,302040.300.001412,Цилиндр тормозной для вагона электропоезда (кроме высокоскоростного),14875186-1 Запасные части для электропоездов «Huyndai-Rotem» (2),Цилиндр тормозной,7,45 429 475.00,Открытый конкурс,Закупка состоялась
36085121-ОЛ-ЗЦП1,289610.990.000004,3d-принтер для послойного создания физических объектов,14552443-1 приобретение 3 D принтера и интерактивной доски,приобретение 3 D принтера и интерактивной доски,2,20 214 285.71,Запрос ценовых предложений,Закупка состоялась
78822135-ЗЦП2,263060.000.000014,Система оповещения локальная для малых населенных пунктов и объектов,14721936-1 Государственные закупки согласно технические характеристики,Система оповещения локальная,2,15 357 142.80,Запрос ценовых предложений,Закупка состоялась
75280226-ЗЦП2,263060.000.000014,Система оповещения локальная для малых населенных пунктов и объектов,14496333-1 Модернизация системы оповещения гражданской защиты Абайского района Карагандинской области,Система оповещения локальная,1,17 725 116.07,Запрос ценовых предложений,Закупка состоялась
73902702-ОК2,265112.350.000011,Метеорологическая станция стационарная,15734754-1 Государственные закупки товара для РГП на ПХВ «Казаэронавигация» Комитета гражданской авиации Министерства транспорта Республики Казахстан способом открытого конкурса,Метеорологическая станция,1,249 332 378.00,Открытый конкурс,Закупка состоялась
73902700-ОК2,265112.350.000011,Метеорологическая станция стационарная,14969208-1 Государственные закупки товара для РГП на ПХВ «Казаэронавигация» Комитета гражданской авиации Министерства транспорта Республики Казахстан способом открытого конкурса,Метеорологическая станция,1,127 578 375.10,Открытый конкурс,Закупка состоялась
78236931-ОК2,265112.350.000011,Метеорологическая станция стационарная,14717697-1 Государственные закупки метеорологических станций,Метеорологическая станция,1,55 159 258.93,Открытый конкурс,Закупка состоялась
77900651-ЗЦП2,266011.190.000012,Комплекс рентгенотелевизионный стационарный,15317464-1 Приобретение комплекса рентгено - телевизионного,Комплекс рентгенотелевизионный,1,29 064 286.00,Запрос ценовых предложений,Закупка состоялась
75792595-ОК2,266011.190.000012,Комплекс рентгенотелевизионный стационарный,14954721-1 Комплекс рентгенотелевизионный САБ,Комплекс рентгенотелевизионный,1,28 459 911.00,Открытый конкурс,Закупка состоялась
74318667-ОК2,266011.190.000012,Комплекс рентгенотелевизионный стационарный,14654654-1 Досмотровое оборудование для ручной клади,Комплекс рентгенотелевизионный,3,37 950 000.00,Открытый конкурс,Закупка состоялась
74171483-ОК3,266011.190.000012,Комплекс рентгенотелевизионный стационарный,"14140526-1 Рентгеновского оборудования для досмотра ручной клади, багажа",Комплекс рентгенотелевизионный,1,22 682 142.86,Открытый конкурс,Закупка состоялась
71911228-ОК2,266011.190.000012,Комплекс рентгенотелевизионный стационарный,13622397-1 Приобретение досмотрового оборудования,Комплекс рентгенотелевизионный,2,57 142 858.00,Открытый конкурс,Закупка состоялась
77068814-ОК4,266011.100.000002,Аппарат рентгеновский диагностический,14825754-1 Повторная государственная закупка товара для РГУ «Войсковая часть 01826» Министерства обороны Республики Казахстан» способом конкурса,Аппарат рентгеновский,1,120 000 000.00,Открытый конкурс,Закупка состоялась
71821445-ОК2,266011.100.000002,Аппарат рентгеновский диагностический,14546775-1 Повторные государственные закупки способом конкурса медицинской техники (рентгеновский аппарат) для нужд ВС РК на 2025 год,Аппарат рентгеновский,1,47 000 000.00,Открытый конкурс,Закупка состоялась
77068850-ОК2,266011.100.000002,Аппарат рентгеновский диагностический,14344632-1 Повторная государственная закупка товара для РГУ «Войсковая часть 01826» Министерства обороны Республики Казахстан способом конкурса,Аппарат рентгеновский,1,120 000 000.00,Открытый конкурс,Закупка состоялась
71821139-ОК1,266011.100.000002,Аппарат рентгеновский диагностический,14089120-1 Государственные закупки товара для РГУ «Войсковая часть 01826» Министерства обороны Республики Казахстан способом открытого конкурса,Аппарат рентгеновский,1,120 000 000.00,Открытый конкурс,Закупка состоялась
71821669-ОК1,266011.100.000002,Аппарат рентгеновский диагностический,13875566-1 Государственные закупки товара для РГУ «Войсковая часть 01826» Министерства обороны Республики Казахстан способом открытого конкурса,Аппарат рентгеновский,5,201 285 000.00,Открытый конкурс,Закупка состоялась
75365553-ОК1,282511.300.000015,Аппарат теплообменный пластинчатый,15120796-2 Приобретение теплообменников согласно технической спецификации,Аппарат теплообменный,3,35 098 398.30,Открытый конкурс,Закупка состоялась
77673953-ЗЦП2,282511.300.000015,Аппарат теплообменный пластинчатый,14138781-1 Аппарат теплообменный пластинчатый,Аппарат теплообменный,1,25 669 642.85,Запрос ценовых предложений,Закупка состоялась
80311691-ЗЦП2,281314.900.000051,"Насос для воды и других чистых, химически нейтральных жидкостей, многоступенчатый секционный, подача 30-1500 м3/ч",15440230-1 Приобретение насоса для котельной (повторно),Насос,1,15 357 143.00,Запрос ценовых предложений,Закупка состоялась
79744133-ОК1,281314.900.000051,"Насос для воды и других чистых, химически нейтральных жидкостей, многоступенчатый секционный, подача 30-1500 м3/ч",15218338-1 Государственные закупки согласно конкурсной документации/,Насос,1,56 428 571.43,Открытый конкурс,Закупка состоялась
37540534-ОЛ-ОИ2,281314.900.000051,"Насос для воды и других чистых, химически нейтральных жидкостей, многоступенчатый секционный, подача 30-1500 м3/ч","15171439-1 Закуп оборудований (насос, станция управления насосами).","Закуп оборудований (насос, станция управления насосами).",7,16 282 600.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
79212878-ЗЦП2,281314.900.000051,"Насос для воды и других чистых, химически нейтральных жидкостей, многоступенчатый секционный, подача 30-1500 м3/ч","14871517-1 Сетевой насос 1250/140/11 в комплекте с электродвигателем (710 кВт) и ответными фланцами, ГОСТ Р 54806-2011",Насос,1,26 681 696.00,Запрос ценовых предложений,Закупка состоялась
77954798-ОК2,281314.900.000051,"Насос для воды и других чистых, химически нейтральных жидкостей, многоступенчатый секционный, подача 30-1500 м3/ч","14516933-1 Повторное приобретение насосов для для АО ""Астана-Энергия""",Насос,2,24 149 460.00,Открытый конкурс,Закупка состоялась
