№ лота,Код ТРУ,Наименование товара,Наименование объявления,Наименование и описание лота,Кол-во,"Сумма, тг.",Способ закупки,Статус
78426401-ОИ2,291022.300.000017,"Автомобиль легковой, класс В, автоматическая трансмиссия, объем до 2000 куб.см","14434944-1 Приобретение служебного автомобиля Заказчик: ГУ ""Аппарат акима Абайского сельского округа Каркаралинского района""",Автомобиль История,1,16 490 000.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
77221092-ОК2,291022.300.000017,"Автомобиль легковой, класс В, автоматическая трансмиссия, объем до 2000 куб.см","14404560-1 Государственные закупка для КГУ ""Шиелийское государственное учреждение по охране лесов и животного мира"" управления природных ресурсов и регулирования природопользования Кызылординской области Заказчик: КГУ ""Шиелийское государственное учреждение по охране лесов и животного мира"" управления природных ресурсов и регулирования природопользования Кызылординской области",Автомобиль История,1,15 590 000.00,Открытый конкурс,Закупка состоялась
73093440-ЗЦП4,291022.300.000017,"Автомобиль легковой, класс В, автоматическая трансмиссия, объем до 2000 куб.см","14388403-1 Приобретение служебных автомобилей Заказчик: КГУ ""Северо-Казахстанский государственный архив управления культуры, развития языков и архивного дела акимата Северо-Казахстанской области""",Автомобиль История,4,27 107 142.84,Запрос ценовых предложений,Закупка состоялась
74669603-ОИ2,291022.300.000017,"Автомобиль легковой, класс В, автоматическая трансмиссия, объем до 2000 куб.см","14375777-1 Автомобиль легковой, класс В, автоматическая трансмиссия, объем до 2000 куб.см Заказчик: ГККП ""Алматинский областной центр народного творчества""",Автомобиль История,2,15 380 000.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
78238148-ОИ2,291022.300.000017,"Автомобиль легковой, класс В, автоматическая трансмиссия, объем до 2000 куб.см","14328530-1 Приобретение служебного автомобиля Заказчик: ГУ ""Управление культуры акимата Костанайской области""",Автомобиль История,1,17 500 000.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
78214137-ЗЦП2,291022.300.000017,"Автомобиль легковой, класс В, автоматическая трансмиссия, объем до 2000 куб.см","14318697-1 Қызметтік автокөлік сатып алу Заказчик: ГУ ""Отдел предпринимательства и сельского хозяйства акимата Сырымского района ЗКО""",Автомобиль История,1,15 169 642.86,Запрос ценовых предложений,Закупка состоялась
78081379-ЗЦП3,291022.300.000017,"Автомобиль легковой, класс В, автоматическая трансмиссия, объем до 2000 куб.см","14310884-1 Автомобиль легковой, новый, без пробега (согласно технической спецификации) Заказчик: КГУ ""Аппарат акима Тимирязевского района Северо-Казахстанской области""",Автомобиль История,1,16 690 000.00,Запрос ценовых предложений,Закупка состоялась
78109304-ОИ3,291022.300.000017,"Автомобиль легковой, класс В, автоматическая трансмиссия, объем до 2000 куб.см","14301806-1 Автомобиль легковой, класс В, автоматическая трансмиссия, объем до 2000 куб.см. Заказчик: КГКП ""Дворец культуры горняков"" управления культуры, архивов и документации Карагандинской области",Автомобиль История,1,15 600 000.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
72006207-ОК2,291059.999.000052,"Автомобиль специализированный, установка дезинфекционная","13892206-1 Государственные закупки для ГУ ""Управление ветеринарии Туркестанской области"" способом открытого конкурса Заказчик: ГУ ""Управление ветеринарии Туркестанской области""",Автомобиль История,85,1 599 999 999.85,Открытый конкурс,Закупка состоялась
78428051-ЗЦП2,291059.999.000049,"Автомобиль специализированный, мастерская передвижная","15805943-1 Автомобиль специализированный вахтовый автобус Заказчик: ТОО ""АҚТОҒАЙ-СУ""",Автомобиль История,1,28 000 000.00,Запрос ценовых предложений,Закупка состоялась
79995877-ОК3,291059.999.000049,"Автомобиль специализированный, мастерская передвижная","15340981-1 передвижная мастерская ПАРМ на шасси Заказчик: ГУ ""Хромтауский районный отдел жилищно-коммунального хозяйства, пассажирского транспорта и автомобильных дорог""",Автомобиль История,1,45 500 000.00,Открытый конкурс,Закупка состоялась
79326777-ОИ2,291059.999.000049,"Автомобиль специализированный, мастерская передвижная","14968154-1 Приобретение автомастерской на шасси Заказчик: Государственное учреждение ""Махамбетский районный отдел жилищно-коммунального хозяйства, пассажирского транспорта и автомобильных дорог""",Автомобиль История,1,29 500 000.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
79269215-ОК1,291059.999.000049,"Автомобиль специализированный, мастерская передвижная","14919734-1 Приобретение передвижная мастерская на шасси для АО ""Aqtobe su-energy group"" Заказчик: АО ""Aqtobe su-energy group""",Автомобиль История,6,150 000 000.00,Открытый конкурс,Закупка состоялась
79121438-ОК1,291059.999.000049,"Автомобиль специализированный, мастерская передвижная","14803945-1 Автомастерская на шасси Заказчик: ""Теплосервис - Ақсу"" на праве хозяйственного ведения государственного учреждения ""Отдел жилищно-коммунального хозяйства, пассажирского транспорта и автомобильных дорог города Аксу"" , акимата города Аксу",Автомобиль История,1,22 000 000.00,Открытый конкурс,Закупка состоялась
78428051-ОИ3,291059.999.000049,"Автомобиль специализированный, мастерская передвижная","14468425-1 Автомобиль специализированный, мастерская передвижная Заказчик: ТОО ""АҚТОҒАЙ-СУ""",Автомобиль История,1,31 000 000.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
75552788-ОК1,291059.999.000049,"Автомобиль специализированный, мастерская передвижная","14462450-1 Приобретение спецтехники - автомастерская Заказчик: ГУ ""Отдел государственных активов и закупок города Балхаш""",Автомобиль История,1,85 615 000.00,Открытый конкурс,Закупка состоялась
77972210-ОК1,291059.999.000049,"Автомобиль специализированный, мастерская передвижная","14439042-1 Авторемонтная мастерская на шасси грузового автомобиля согласно технической спецификации для ГКП ""Костанай-СУ"" Заказчик: Государственное коммунальное предприятие ""Костанай-Су"" акимата города Костаная государственного учреждения ""Отдел жилищно-коммунального хозяйства, пассажирского транспорта и автомобильных дорог акимата города Костаная""",Автомобиль История,1,36 800 000.00,Открытый конкурс,Закупка состоялась
78122422-ОК1,291059.999.000049,"Автомобиль специализированный, мастерская передвижная","14240194-2 Передвижная аварийная мастерская Заказчик: Коммунальное государственное учреждение ""Отдел жилищно-коммунального хозяйства, пассажирского транспорта и автомобильных дорог акимата города Петропавловска""",Автомобиль История,4,140 000 000.00,Открытый конкурс,Закупка состоялась
76354254-ОК4,291059.999.000049,"Автомобиль специализированный, мастерская передвижная","14152485-1 Приобретение автомобиля мастерская передвижная Заказчик: КГУ «Отдел архитектуры, строительства, жилищно-коммунального хозяйства, пассажирского транспорта и автомобильных дорог акимата Есильского района Северо-Казахстанской области»",Автомобиль История,1,58 035 714.28,Открытый конкурс,Закупка состоялась
77509511-ОК1,291059.999.000049,"Автомобиль специализированный, мастерская передвижная","13954147-3 Приобретение автомобиля мастерская передвижная Заказчик: КГУ ""Отдел архитектуры, строительства, жилищно-коммунального хозяйства, пассажирского транспорта и автомобильных дорог акимата района Шал акына Северо-Казахстанской области""",Автомобиль История,1,58 035 714.28,Открытый конкурс,Закупка состоялась
73129998-ОК1,291059.999.000049,"Автомобиль специализированный, мастерская передвижная","13845260-1 Передвижная автомастерская для АО ""Астана-Теплотранзит"" Заказчик: Акционерное общество ""Астана-Теплотранзит""",Автомобиль История,3,229 821 428.55,Открытый конкурс,Закупка состоялась
77194480-ОК1,291059.999.000049,"Автомобиль специализированный, мастерская передвижная","13839845-1 Специализированная техника для ГКП «Өскемен Водокнал» Заказчик: ГКП на праве хозяйственного ведения ""Өскемен Водоканал"" акимата города Усть-Каменогорска",Автомобиль История,1,37 197 321.00,Открытый конкурс,Закупка состоялась
80243028-ОК3,291059.999.000048,"Автомобиль специализированный, вагон-жилой дом, на шасси грузового автомобиля","15824341-1 Вагон-жилой дом, на шасси грузового автомобиля Заказчик: РГП ""Казводхоз""",Автомобиль История,5,44 950 000.00,Открытый конкурс,Закупка состоялась
77338549-ОК1,291059.999.000043,"Автомобиль специализированный, автомобиль-котел","14675442-1 Автомобиль для перевозки людей с ограниченными возможностями. Согласно технической характеристикой для КГУ ""Центр абилитации и реабилитации лиц с инвалидностью ""Ақжайық"" Управления координации занятости и социальных программ Западно-Казахстанской области"" Заказчик: КГУ ""Центр абилитации и реабилитации лиц с инвалидностью ""Ақжайық"" Управления координации занятости и социальных программ Западно-Казахстанской области""",Автомобиль История,1,27 825 000.00,Открытый конкурс,Закупка состоялась
77845265-ОИ5,291059.999.000043,"Автомобиль специализированный, автомобиль-котел",14331773-1 Приобретение автомобиль ассенизатор Заказчик: РГУ «Государственный национальный природный парк «Көлсай көлдері» Комитета лесного хозяйства и животного мира Министерства экологии и природных ресурсов Республики Казахстан.,Автомобиль История,1,24 000 000.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80536817-ОК1,291059.999.000037,"Автомобиль специализированный, мусоровоз, вместимость более 10 м3, но не более 15 м3","15558313-1 Приобретение автомобиля мусоровоза с крано-манипуляторной установкой для КГУ ""Управление экологии и окружающей среды города Алматы"" Заказчик: КГУ ""Управление экологии и окружающей среды города Алматы""",Автомобиль История,2,166 674 000.00,Открытый конкурс,Закупка состоялась
79127195-ОК1,291059.999.000037,"Автомобиль специализированный, мусоровоз, вместимость более 10 м3, но не более 15 м3",14790976-1 Приобретение специальной техники Заказчик: Коммунального государственного предприятия «Теректы» акимата района Марқакөл Восточно-Казахстанской области,Автомобиль История,1,39 955 357.14,Открытый конкурс,Закупка состоялась
79656992-ОИ5,291059.999.000035,"Автомобиль специализированный, мусоровоз, вместимость более 3 м3, но не более 7 м3","15305168-1 Автомобиль специализированный, мусоровоз Заказчик: КГП на праве хозяйственного ведения ""Алатау Су-Жылу""",Автомобиль История,1,27 700 000.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
81052255-ОК1,291059.999.000033,"Автомобиль специализированный, ассенизаторский","15708172-1 Государственные закупки для ГУ ""Отдел образования Ордабасынского района"" управления образования Туркестанской области способом открытого конкурса Заказчик: ГУ ""Отдел образования Ордабасынского района"" управления образования Туркестанской области",Автомобиль История,1,44 375 000.00,Открытый конкурс,Закупка состоялась
80652700-ОК1,291059.999.000033,"Автомобиль специализированный, ассенизаторский","15613894-1 Автомобиль специализированный, ассенизаторский Заказчик: КГУ ""Управление развития общественных пространств города Алматы""",Автомобиль История,1,56 000 000.00,Открытый конкурс,Закупка состоялась
80073290-ОК1,291059.999.000033,"Автомобиль специализированный, ассенизаторский","15340215-2 Специализированный, ассенизаторский автомобиль.приобретение автомобиль специализированный, ассенизаторский Заказчик: Государственное учреждение ""Аппарат акима села Умирзак""",Автомобиль История,1,54 140 625.00,Открытый конкурс,Закупка состоялась
80151518-ОК1,291059.999.000033,"Автомобиль специализированный, ассенизаторский","15349358-2 Приобретение специализированной техники, для Көкшетау Су Арнасы Заказчик: Государственное коммунальное предприятие на праве хозяйственного ведения ""Көкшетау Су Арнасы"" при акимате города Кокшетау",Автомобиль История,1,62 905 000.00,Открытый конкурс,Закупка состоялась
76107153-ОК2,291059.999.000033,"Автомобиль специализированный, ассенизаторский","15340149-1 Приобретение специальной техники (каналопромывочная машина) (ГУ ""Отдел жилищно-коммунального хозяйства, пассажирского транспорта и автомобильных дорог города Приозерск"") Заказчик: ГУ ""Отдел жилищно-коммунального хозяйства, пассажирского транспорта и автомобильных дорог города Приозерск""",Автомобиль История,1,24 107 142.00,Открытый конкурс,Закупка состоялась
79931910-ОИ3,291059.999.000033,"Автомобиль специализированный, ассенизаторский","15242424-1 Автомобиль специализированный ассенизаторский Заказчик: Коммунальное государственное предприятие ""Бельагачский групповой водопровод Бородулихинского района области Абай""",Автомобиль История,1,22 767 857.14,Из одного источника по несостоявшимся закупкам,Закупка состоялась
73311982-ОК1,291059.999.000033,"Автомобиль специализированный, ассенизаторский","15147492-1 Автомобиль ассенизаторский на базе грузового автомобиля Заказчик: Государственное коммунальное предприятие на праве хозяйственного ведения ""Астана су арнасы"" акимата города Астаны",Автомобиль История,7,212 500 000.02,Открытый конкурс,Закупка состоялась
74836655-ОК3,291059.999.000033,"Автомобиль специализированный, ассенизаторский","14982748-2 Государственная закупка для КГУ ""Кызылординское государственное учреждение по охране лесов и животного мира"" управления природных ресурсов и регулирования природопользования Кызылординской области Заказчик: КГУ ""Кызылординское государственное учреждение по охране лесов и животного мира"" управления природных ресурсов и регулирования природопользования Кызылординской области",Автомобиль История,2,77 720 000.00,Открытый конкурс,Закупка состоялась
73360176-ОК1,291059.999.000033,"Автомобиль специализированный, ассенизаторский","14951016-1 Автомобиль ассенизаторский на базе грузового автомобиля Заказчик: Государственное коммунальное предприятие на праве хозяйственного ведения ""Астана су арнасы"" акимата города Астаны",Автомобиль История,3,91 607 142.87,Открытый конкурс,Закупка состоялась
79204544-ОК1,291059.999.000033,"Автомобиль специализированный, ассенизаторский","14859176-1 Машины для городского коммунального хозяйства и содержания дорог. Заказчик: ГКП «Турмыс-Сервис» на праве хозяйственного ведения Каракиянского районного отдела жилищно-коммунального хозяйства, пассажирского транспорта и автомобильных дорог",Автомобиль История,1,55 803 571.43,Открытый конкурс,Закупка состоялась
73461486-ОК3,291059.999.000033,"Автомобиль специализированный, ассенизаторский","14743533-1 Закупка специализированной техники Заказчик: Государственное коммунальное предприятие на праве хозяйственного ведения ""Астана су арнасы"" акимата города Астаны",Автомобиль История,3,565 178 571.42,Открытый конкурс,Закупка состоялась
78473230-ОК2,291059.999.000033,"Автомобиль специализированный, ассенизаторский","14735085-1 Приобритение Автомобиль для ГКП ""Өзенинвест"" Автоцистерна вакуумная Заказчик: ГКП на праве хозяйственного ведения ""ОЗЕНИНВЕСТ"" акимата города Жанаозен",Автомобиль История,2,73 000 000.00,Открытый конкурс,Закупка состоялась
78426262-ОК1,291059.999.000033,"Автомобиль специализированный, ассенизаторский",14715525-1 Государственные закупки для ГУ «Отдел жилищно-коммунального хозяйства и жилищной инспекции акимата района Сауран» способом открытого конкурса Заказчик: ГУ «Отдел жилищно-коммунального хозяйства и жилищной инспекции акимата района Сауран»,Автомобиль История,1,28 125 000.00,Открытый конкурс,Закупка состоялась
78924056-ОК1,291059.999.000033,"Автомобиль специализированный, ассенизаторский",14683560-1 Государственные закупки для КГУ «Курмангазинское учреждение по охране лесов и животного мира» Управления природных ресурсов и регулирования природопользования Атырауской области» Заказчик: КГУ «Курмангазинское учреждение по охране лесов и животного мира» Управления природных ресурсов и регулирования природопользования Атырауской области»,Автомобиль История,1,58 035 714.29,Открытый конкурс,Закупка состоялась
77691962-ОК1,291059.999.000033,"Автомобиль специализированный, ассенизаторский","14615555-2 Приобретение илососной машины согласно технической спецификации Заказчик: Коммунальное государственное учреждение ""Экибастуз-сервис"" отдела жилищно-коммунального хозяйства, пассажирского транспорта и автомобильных дорог акимата города Экибастуза",Автомобиль История,1,81 696 428.57,Открытый конкурс,Закупка состоялась
77650755-ОК2,291059.999.000033,"Автомобиль специализированный, ассенизаторский","14492212-1 Государственная закупка для КГП на ПХВ ""Казалинская многопрофильная центральная районная больница"" управления здравоохранения Кызылординской области"" Заказчик: КГП НА ПХВ ""Казалинская многопрофильная центральная районная больница"" управления здравоохранения Кызылординской области""",Автомобиль История,1,56 235 714.29,Открытый конкурс,Закупка состоялась
78176754-ОК1,291059.999.000033,"Автомобиль специализированный, ассенизаторский","14386233-1 Государственные закупки для КГУ ""Индерское учреждение по охране лесов и животного мира"" Управления природных ресурсов и регулирования природопользования Атырауской области"" Заказчик: КГУ ""Индерское учреждение по охране лесов и животного мира"" Управления природных ресурсов и регулирования природопользования Атырауской области""",Автомобиль История,1,58 035 714.29,Открытый конкурс,Закупка состоялась
75924127-ОИ2,291059.999.000033,"Автомобиль специализированный, ассенизаторский","14338013-1 приобретение спец техники Заказчик: КГУ ""Отдел жилищно-коммунального хозяйства, пассажирского транспорта, автомобильных дорог и жилищной инспекции Акжарского района Северо-Казахстанской области""",Автомобиль История,1,27 500 000.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
77894507-ОК2,291059.999.000033,"Автомобиль специализированный, ассенизаторский","14337129-1 Приобретение автомобиля ассенизатора Заказчик: ГУ ""Отдел жилищно-коммунального хозяйства, пассажирского транспорта, автомобильных дорог и жилищной инспекции Алакольского района""",Автомобиль История,1,46 500 000.00,Открытый конкурс,Закупка состоялась
76106832-ОК1,291059.999.000033,"Автомобиль специализированный, ассенизаторский","14274092-2 Приобретение ассенизаторской машины Заказчик: Коммунальное государственное учреждение ""Отдел архитектуры, строительства, жилищно-коммунального хозяйства, пассажирского транспорта и автомобильных дорог акимата Айыртауского района Северо-Казахстанской области""",Автомобиль История,1,32 500 000.00,Открытый конкурс,Закупка состоялась
77774443-ОК1,291059.999.000033,"Автомобиль специализированный, ассенизаторский","14149239-2 Приобретение техники согласно техническим спецификам Заказчик: Коммунальное государственное предприятие ""Маканшы"" акимата района Мақаншы области Абай",Автомобиль История,1,26 785 714.29,Открытый конкурс,Закупка состоялась
77486040-ОК2,291059.999.000033,"Автомобиль специализированный, ассенизаторский","14181337-1 Специализированная техника для ГКП «Өскемен Водокнал» Заказчик: ГКП на праве хозяйственного ведения ""Өскемен Водоканал"" акимата города Усть-Каменогорска",Автомобиль История,1,47 767 857.14,Открытый конкурс,Закупка состоялась
76922122-ОК1,291059.999.000033,"Автомобиль специализированный, ассенизаторский","14154819-1 Приобретение вакуумной машины для КГУ """"Отдел жилищно-коммунального хозяйства, пассажирского транспорта и автомобильных дорог акимата города Петропавловска"" Заказчик: Коммунальное государственное учреждение ""Отдел жилищно-коммунального хозяйства, пассажирского транспорта и автомобильных дорог акимата города Петропавловска""",Автомобиль История,2,95 000 000.00,Открытый конкурс,Закупка состоялась
76433951-ОК2,291059.999.000033,"Автомобиль специализированный, ассенизаторский",14109489-1 Государственные закупки для КГП «Атырау облысы Су Арнасы» государственного учреждения «Управление энергетики и жилищно-коммунального хозяйства Атырауской области» Заказчик: КГП «Атырау облысы Су Арнасы» государственного учреждения «Управление энергетики и жилищно-коммунального хозяйства Атырауской области»,Автомобиль История,3,143 116 071.42,Открытый конкурс,Закупка состоялась
77716946-ОК1,291059.999.000033,"Автомобиль специализированный, ассенизаторский","14084940-1 Государственные закупки для КГУ ""Атырауское учреждение по охране лесов и животного мира"" Управления природных ресурсов и регулирования природопользования Атырауской области"" Заказчик: Коммунальное государственное учреждение ""Атырауское учреждение по охране лесов и животного мира"" Управления природных ресурсов и регулирования природопользования Атырауской области""",Автомобиль История,1,58 035 714.29,Открытый конкурс,Закупка состоялась
76016553-ОК2,291059.999.000033,"Автомобиль специализированный, ассенизаторский","14034973-1 Приобретение вакуумный ассенизатор для государственного коммунального предприятия ""Түпқараған су жүйесі"", объем 20 м. куб Заказчик: ГКП ""Түпқараған су жүйесі""",Автомобиль История,2,67 857 142.00,Открытый конкурс,Закупка состоялась
77416606-ОК2,291059.999.000033,"Автомобиль специализированный, ассенизаторский","14033277-1 Приобретение автомобиля специализированного, ассенизаторского для КГП «Нарын Ком Хоз Сервис» Заказчик: КГП «Нарын КомХоз Сервис»",Автомобиль История,1,34 375 000.00,Открытый конкурс,Закупка состоялась
77545778-ОК1,291059.999.000033,"Автомобиль специализированный, ассенизаторский","14032636-1 Приобретение ассенизаторского автомобиля для КГП на ПХВ «Баянаульская районная больница» управления здравоохранения Павлодарской области, акимата Павлодарской области Заказчик: КГП на ПХВ ""Баянаульская районная больница"" управления здравоохранения Павлодарской области,акимата Павлодарской области",Автомобиль История,1,24 500 000.00,Открытый конкурс,Закупка состоялась
76898029-ОК2,291059.999.000033,"Автомобиль специализированный, ассенизаторский","13871026-1 Приобретение автомобиль ассенизаторский для КГУ ""Отдел архитектуры , строительства, жилищно-коммунального хозяйства, пассажирского транспорта и автомобильных дорог акимата Есильского района СКО"" Заказчик: КГУ «Отдел архитектуры, строительства, жилищно-коммунального хозяйства, пассажирского транспорта и автомобильных дорог акимата Есильского района Северо-Казахстанской области»",Автомобиль История,1,32 767 857.14,Открытый конкурс,Закупка состоялась
72268930-ОК1,291059.999.000033,"Автомобиль специализированный, ассенизаторский",13691009-3 Государственные закупки для КГП «Атырау облысы Су Арнасы» государственного учреждения «Управление энергетики и жилищно-коммунального хозяйства Атырауской области» Заказчик: КГП «Атырау облысы Су Арнасы» государственного учреждения «Управление энергетики и жилищно-коммунального хозяйства Атырауской области»,Автомобиль История,1,290 000 000.00,Открытый конкурс,Закупка состоялась
77194170-ОК1,291059.999.000033,"Автомобиль специализированный, ассенизаторский","13839845-1 Специализированная техника для ГКП «Өскемен Водокнал» Заказчик: ГКП на праве хозяйственного ведения ""Өскемен Водоканал"" акимата города Усть-Каменогорска",Автомобиль История,1,41 071 429.00,Открытый конкурс,Закупка состоялась
76760772-ОК1,291059.999.000033,"Автомобиль специализированный, ассенизаторский","13824867-1 Приобретение специализированной техники Заказчик: ГУ ""Отдел жилищно-коммунального хозяйства, пассажирского транспорта, автомобильных дорог и жилищной инспекции города Текели""",Автомобиль История,1,53 571 428.57,Открытый конкурс,Закупка состоялась
75843217-ОК1,291059.999.000033,"Автомобиль специализированный, ассенизаторский","13713821-2 Приобретение автомобиля (согласно технической специфике) Заказчик: Коммунальное многопрофильное государственное предприятие на праве хозяйственного ведения ""ЗАЙСАН"" акимата Зайсанского района",Автомобиль История,1,42 678 571.43,Открытый конкурс,Закупка состоялась
76756164-ОК1,291059.999.000033,"Автомобиль специализированный, ассенизаторский","13738479-1 Государственные закупки для ГУ ""Отдел инфраструктуры и коммуникации"" акимата города Туркестан способом открытого конкурса Заказчик: ГУ ""Отдел инфраструктуры и коммуникации"" акимата города Туркестан",Автомобиль История,2,97 321 428.56,Открытый конкурс,Закупка состоялась
76016488-ОИ3,291059.999.000033,"Автомобиль специализированный, ассенизаторский","13678524-1 Приобретение автомобиля ассенизатора 5 куба Заказчик: ГКП ""Түпқараған су жүйесі""",Автомобиль История,1,23 214 000.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
72808272-ОК1,291059.999.000033,"Автомобиль специализированный, ассенизаторский","13506499-1 Ассенизаторская машина согласно технической спецификации Заказчик: Коммунальное государственное учреждение ""Экибастуз-сервис"" отдела жилищно-коммунального хозяйства, пассажирского транспорта и автомобильных дорог акимата города Экибастуза",Автомобиль История,1,53 571 428.57,Открытый конкурс,Закупка состоялась
80520950-ОИ3,291059.999.000022,"Автомобиль специализированный, установка насосная","15551702-1 Машина илососная дизельная Заказчик: ТОО ""РВ""",Автомобиль История,1,31 456 000.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
77513404-ОИ4,291059.999.000007,"Автомобиль грузовой, бензиновый, авторефрижератор, грузоподъемность более 5 т, но не более 20 т, охлаждение комбинированное","14355806-1 Приобретение автомобиля микроавтобуса для перевозки детей Заказчик: КГУ ""Средняя школа имени С. Сейфуллина"" отдела образования района Ақсуат управления образования области Абай",Автомобиль История,1,18 580 000.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
76905306-ОК1,291059.991.000000,"Автомобиль специализированный, технической помощи","14198454-1 Государственная закупка для ГУ ""Отдел жилищно-коммунального хозяйства, пассажирского транспорта, автомобильных дорог и жилищной инспекции Макатского района"" Заказчик: Государственное учреждение ""Отдел жилищно-коммунального хозяйства, пассажирского транспорта, автомобильных дорог и жилищной инспекции Макатского района""",Автомобиль История,1,111 607 142.86,Открытый конкурс,Закупка состоялась
75867366-ОК1,291059.991.000000,"Автомобиль специализированный, технической помощи","13887363-2 Приобретение специальный техники Заказчик: Государственное коммунальное казенное предприятие ""Дирекция спортивных сооружений города Шымкент"" управления физической культуры и спорта города Шымкент",Автомобиль История,1,55 299 107.14,Открытый конкурс,Закупка состоялась
